TipoDiAnnotazione,ontologies,SOURCE,AttributoNomeCompleto,entity_id,pretty_name,cui
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,measurement-measurement_source_value,9,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,measurement-measurement_source_value,10,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,measurement-measurement_source_value,11,Original,19535007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,measurement-measurement_source_concept_id,2,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,measurement-measurement_source_concept_id,3,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,measurement-unit_source_value,4,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,measurement-unit_source_value,5,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,measurement-unit_source_value,6,Unit,767525000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,measurement-unit_source_value,7,Original,19535007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,measurement-value_source_value,3,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,measurement-value_source_value,4,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,measurement-value_source_value,5,Associated with,47429007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,measurement-value_source_value,6,Number,410680006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_occurrence_id,13,System,246333005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_occurrence_id,14,System,733021006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_occurrence_id,15,System,1231568003
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_occurrence_id,16,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_occurrence_id,17,Procedure,71388002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_occurrence_id,18,Occurrence,246454002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-person_id,18,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-person_id,19,Person,125676002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-person_id,20,Procedure,71388002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-person_id,21,Table,86407004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_concept_id,12,Procedure,71388002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_concept_id,13,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_date,12,Date,410672004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_date,13,Date,410671006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_date,14,Date,227423000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_date,15,Procedure,71388002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_date,16,Performed,398166005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_datetime,18,Date,410672004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_datetime,19,Date,410671006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_datetime,20,Date,227423000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_datetime,21,Time,900000000000475002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_datetime,22,Time,410669006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_datetime,23,Time,410670007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_datetime,24,Procedure,71388002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_datetime,25,Performed,398166005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_type_concept_id,18,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_type_concept_id,19,Reflecting,225436004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_type_concept_id,20,Type - attribute,410657003
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_type_concept_id,21,Type,410656007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_type_concept_id,22,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_type_concept_id,23,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_type_concept_id,24,Procedure,71388002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_type_concept_id,25,Procedure type,276218009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-modifier_concept_id,15,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-modifier_concept_id,16,Modifier,900000000000450001
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-modifier_concept_id,17,Procedure,71388002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-modifier_concept_id,18,Right and left,51440002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-modifier_concept_id,19,Classes,258391009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-quantity,1,Quantity,246205007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-provider_id,10,Table,86407004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-provider_id,11,Procedure,71388002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-visit_occurrence_id,8,Occurrence,246454002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-visit_occurrence_id,9,Table,86407004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-visit_occurrence_id,10,Procedure,71388002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-visit_detail_id,8,Table,86407004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-visit_detail_id,9,Procedure,71388002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_source_value,13,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_source_value,14,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_source_value,15,Procedure,71388002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_source_value,16,Original,19535007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_source_value,17,US Military Commissioned Officer O3,455661000124107
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_source_concept_id,8,Procedure,71388002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_source_concept_id,9,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-procedure_source_concept_id,10,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-modifier_source_value,1,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,procedure_occurrence-modifier_source_value,2,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_occurrence_id,13,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_occurrence_id,14,Condition,260905004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_occurrence_id,15,Occurrence,246454002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_occurrence_id,16,Event,272379006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_occurrence_id,17,Event,T051
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-person_id,14,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-person_id,15,Person,125676002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-person_id,16,Condition,260905004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-person_id,17,Table,86407004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_concept_id,8,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_concept_id,9,Condition,260905004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_concept_id,10,Concept model domain,609431004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_start_date,7,Date,410672004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_start_date,8,Date,410671006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_start_date,9,Date,227423000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_start_date,10,Condition,260905004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_start_datetime,13,Date,410672004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_start_datetime,14,Date,410671006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_start_datetime,15,Date,227423000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_start_datetime,16,Time,900000000000475002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_start_datetime,17,Time,410669006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_start_datetime,18,Time,410670007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_start_datetime,19,Condition,260905004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_end_date,7,Date,410672004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_end_date,8,Date,410671006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_end_date,9,Date,227423000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_end_date,10,Condition,260905004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_end_date,11,Ended,385656004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_end_datetime,7,Date,410672004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_end_datetime,8,Date,410671006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_end_datetime,9,Date,227423000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_end_datetime,10,Condition,260905004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_end_datetime,11,Ended,385656004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_type_concept_id,10,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_type_concept_id,11,Reflecting,225436004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_type_concept_id,12,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_type_concept_id,13,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_type_concept_id,14,Condition,260905004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_type_concept_id,15,Level,276625007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_type_concept_id,16,Type - attribute,410657003
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_type_concept_id,17,Type,410656007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_type_concept_id,18,Occurrence,246454002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_status_concept_id,10,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_status_concept_id,11,Reflecting,225436004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_status_concept_id,12,Condition,260905004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-stop_reason,5,Condition,260905004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-stop_reason,6,Present,52101004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-stop_reason,7,Indicated,410535002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-stop_reason,8,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-stop_reason,9,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-provider_id,6,Table,86407004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-provider_id,7,Condition,260905004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-visit_occurrence_id,4,Occurrence,246454002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-visit_occurrence_id,5,Table,86407004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-visit_occurrence_id,6,Condition,260905004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-visit_detail_id,4,Table,86407004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-visit_detail_id,5,Condition,260905004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_source_value,7,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_source_value,8,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_source_value,9,Condition,260905004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_source_value,10,Original,19535007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_source_concept_id,4,Condition,260905004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_source_concept_id,5,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_source_concept_id,6,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_status_source_value,13,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_status_source_value,14,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_status_source_value,15,Condition,260905004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_status_source_value,16,Status,263490005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,condition_occurrence-condition_status_source_value,17,Original,19535007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-person_id,12,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-person_id,13,Person,125676002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-person_id,14,Table,86407004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-death_date,15,Date,410672004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-death_date,16,Date,410671006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-death_date,17,Date,227423000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-death_date,18,Person,125676002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-death_date,19,Including,55919000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-death_date,20,day,258703001
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-death_date,21,month,258706009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-death_date,22,Known,36692007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-death_datetime,21,Date,410672004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-death_datetime,22,Date,410671006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-death_datetime,23,Date,227423000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-death_datetime,24,Time,900000000000475002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-death_datetime,25,Time,410669006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-death_datetime,26,Time,410670007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-death_datetime,27,Person,125676002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-death_datetime,28,Including,55919000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-death_datetime,29,day,258703001
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-death_datetime,30,month,258706009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-death_datetime,31,Known,36692007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-death_type_concept_id,5,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-death_type_concept_id,6,Reflecting,225436004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-death_type_concept_id,7,Death,419620001
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-death_type_concept_id,8,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-death_type_concept_id,9,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-cause_concept_id,5,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-cause_source_value,11,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-cause_source_value,12,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-cause_source_value,13,Cause of death,184305005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-cause_source_value,14,Death,419620001
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-cause_source_value,15,Original,19535007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-cause_source_concept_id,5,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-cause_source_concept_id,6,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,death-cause_source_concept_id,7,Variable,255372005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,location-location_id,9,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,location-location_id,10,Location,246267002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,location-address_1,7,Address (property),734004005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,location-address_1,8,Address,397635003
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,location-address_1,9,Street address,398099009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,location-address_1,10,Street,257710009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,location-address_1,11,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,location-address_1,12,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,location-address_2,6,Address (property),734004005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,location-address_2,7,Address,397635003
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,location-address_2,8,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,location-address_2,9,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,location-city,5,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,location-city,6,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,location-state,3,State,398070004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,location-state,4,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,location-state,5,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,location-zip,5,Zipper,228262005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,location-location_source_value,4,Location,246267002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,location-location_source_value,5,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,location-location_source_value,6,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-observation_id,8,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-person_id,13,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-person_id,14,Person,125676002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-person_id,15,Table,86407004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-observation_concept_id,7,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-observation_date,6,Date,410672004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-observation_date,7,Date,410671006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-observation_date,8,Date,227423000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-observation_datetime,12,Date,410672004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-observation_datetime,13,Date,410671006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-observation_datetime,14,Date,227423000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-observation_datetime,15,Time,900000000000475002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-observation_datetime,16,Time,410669006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-observation_datetime,17,Time,410670007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-observation_type_concept_id,9,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-observation_type_concept_id,10,Reflecting,225436004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-observation_type_concept_id,11,Type - attribute,410657003
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-observation_type_concept_id,12,Type,410656007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-value_as_number,5,,394617004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-value_as_number,6,Number,410680006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-value_as_string,4,,394617004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-value_as_string,5,String,900000000000465000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-value_as_string,6,Text,900000000000466004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-value_as_concept_id,11,,394617004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-value_as_concept_id,12,Positive,10828004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-value_as_concept_id,13,Negative,260385009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-value_as_concept_id,14,Present,52101004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-value_as_concept_id,15,Absent,2667000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-value_as_concept_id,16,Low,62482003
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-value_as_concept_id,17,High,75540009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-qualifier_concept_id,11,Severity,246112005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-qualifier_concept_id,12,Drug or medicament,410942007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-qualifier_concept_id,13,Medication interaction,79899007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-unit_concept_id,6,Measurement,122869004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-unit_concept_id,7,Measurement technique,272391002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-unit_concept_id,8,Units,246514001
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-provider_id,5,Table,86407004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-visit_occurrence_id,3,Occurrence,246454002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-visit_occurrence_id,4,Table,86407004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-visit_detail_id,3,Table,86407004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-observation_source_value,6,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-observation_source_value,7,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-observation_source_value,8,Original,19535007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-observation_source_concept_id,1,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-observation_source_concept_id,2,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-unit_source_value,4,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-unit_source_value,5,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-unit_source_value,6,Unit,767525000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-unit_source_value,7,Original,19535007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-qualifier_source_value,3,Source (property),734842000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-qualifier_source_value,4,Source,260753009
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-qualifier_source_value,5,Associated with,47429007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-observation_event_id,12,Event,272379006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-observation_event_id,13,Event,T051
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-observation_event_id,14,Table,86407004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-observation_event_id,15,Procedure,71388002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-observation_event_id,16,Occurrence,246454002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-obs_event_field_concept_id,11,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-obs_event_field_concept_id,12,Event,272379006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-obs_event_field_concept_id,13,Event,T051
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-value_as_datetime,7,,394617004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-value_as_datetime,8,Time,900000000000475002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-value_as_datetime,9,Time,410669006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation-value_as_datetime,10,Time,410670007
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation_period-observation_period_id,8,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation_period-person_id,13,Identifier,118522005
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation_period-person_id,14,Person,125676002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation_period-person_id,15,Defined,900000000000073002
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation_period-person_id,16,Table,86407004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation_period-observation_period_start_date,9,Date,410672004
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation_period-observation_period_start_date,10,Date,410671006
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation_period-observation_period_start_date,11,Date,227423000
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,observation_period-observation_period_start_date,12,Availability of,103328004
