TipoDiAnnotazione,ontologies,SOURCE,AttributoNomeCompleto,entity_id,pretty_name,cui,annotator
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_date,23,Known,36692007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_date,24,day,258703001,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_date,25,Patient,116154003,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_date,26,Exposure to,24932003,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_datetime,25,End date,454551000124105,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_datetime,26,End,261782000,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_datetime,27,Date,410672004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_datetime,28,Date,410671006,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_datetime,29,Date,227423000,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_datetime,30,Time,900000000000475002,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_datetime,31,Time,410669006,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_datetime,32,Time,410670007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_datetime,33,Current,15240007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_datetime,34,Drug or medicament,410942007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_datetime,35,Known,36692007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_datetime,36,day,258703001,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_datetime,37,Patient,116154003,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_exposure_end_datetime,38,Exposure to,24932003,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-verbatim_end_date,9,Known,36692007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-verbatim_end_date,10,End date,454551000124105,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-verbatim_end_date,11,End,261782000,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-verbatim_end_date,12,Date,410672004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-verbatim_end_date,13,Date,410671006,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-verbatim_end_date,14,Date,227423000,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-verbatim_end_date,15,Drug or medicament,410942007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-verbatim_end_date,16,Accident due to exposure to weather conditions,242575009,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-verbatim_end_date,17,Source (property),734842000,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-verbatim_end_date,18,Source,260753009,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_type_concept_id,9,Identifier,118522005,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_type_concept_id,10,Reflecting,225436004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_type_concept_id,11,Type of drug,229753003,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_type_concept_id,12,Type - attribute,410657003,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_type_concept_id,13,Type,410656007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_type_concept_id,14,Drug or medicament,410942007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_type_concept_id,15,Accident due to exposure to weather conditions,242575009,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_type_concept_id,16,Source (property),734842000,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_type_concept_id,17,Source,260753009,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-stop_reason,6,Drug or medicament,410942007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-stop_reason,7,Changed status,263703002,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-refills,11,Number,410680006,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-refills,12,Initial,884001,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-refills,13,Prescription,16076005,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-refills,14,Prescription,260885003,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-refills,15,Null,276727009,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-quantity,8,Quantity,246205007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-quantity,9,Drug or medicament,410942007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-quantity,10,Original,19535007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-quantity,11,Prescription,16076005,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-quantity,12,Prescription,260885003,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-days_supply,16,Number,410680006,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-days_supply,17,day,258703001,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-days_supply,18,Intention,367565008,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-days_supply,19,Length,410667008,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-days_supply,20,Length,410668003,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-days_supply,21,Accident due to exposure to weather conditions,242575009,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-sig,8,Directions,255512003,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-sig,9,Drug or medicament,410942007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-sig,10,Prescription,16076005,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-sig,11,Prescription,260885003,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-sig,12,Original,19535007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-sig,13,Container,732990009,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-sig,14,Container,706437002,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-route_concept_id,7,Identifier,118522005,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-route_concept_id,8,Reflecting,225436004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-route_concept_id,9,Route of administration,410675002,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-route_concept_id,10,Administration,413454004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-route_concept_id,11,Concept model domain,609431004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-lot_number,6,Identifier,118522005,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-lot_number,7,Assigned,4561000175109,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-lot_number,8,Quantity,246205007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-lot_number,9,Drug or medicament,410942007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-provider_id,5,Table,86407004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-provider_id,6,Drug or medicament,410942007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-provider_id,7,Accident due to exposure to weather conditions,242575009,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-visit_occurrence_id,3,Occurrence,246454002,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-visit_occurrence_id,4,Table,86407004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-visit_occurrence_id,5,Drug or medicament,410942007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-visit_occurrence_id,6,Accident due to exposure to weather conditions,242575009,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-visit_detail_id,3,Table,86407004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-visit_detail_id,4,Drug or medicament,410942007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-visit_detail_id,5,Accident due to exposure to weather conditions,242575009,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_source_value,6,Source (property),734842000,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_source_value,7,Source,260753009,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_source_value,8,Drug or medicament,410942007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_source_value,9,Original,19535007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_source_concept_id,3,Drug or medicament,410942007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_source_concept_id,4,Source (property),734842000,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-drug_source_concept_id,5,Source,260753009,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-route_source_value,3,Route of administration,410675002,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-route_source_value,4,Administration,413454004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-route_source_value,5,Source (property),734842000,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-route_source_value,6,Source,260753009,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-dose_unit_source_value,4,Unit dose,408102007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-dose_unit_source_value,5,Unit,767525000,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-dose_unit_source_value,6,Source (property),734842000,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,drug_exposure-dose_unit_source_value,7,Source,260753009,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_id,6,System,246333005,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_id,7,System,733021006,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_id,8,System,1231568003,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_id,9,Identifier,118522005,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_id,10,Device,49062001,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_id,11,Accident due to exposure to weather conditions,242575009,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-person_id,11,Identifier,118522005,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-person_id,12,Person,125676002,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-person_id,13,Device,49062001,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-person_id,14,Table,86407004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_concept_id,5,Identifier,118522005,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_concept_id,6,Device,49062001,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_start_date,6,Date,410672004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_start_date,7,Date,410671006,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_start_date,8,Date,227423000,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_start_date,9,Device,49062001,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_start_datetime,12,Date,410672004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_start_datetime,13,Date,410671006,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_start_datetime,14,Date,227423000,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_start_datetime,15,Time,900000000000475002,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_start_datetime,16,Time,410669006,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_start_datetime,17,Time,410670007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_start_datetime,18,Device,49062001,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_end_date,7,Date,410672004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_end_date,8,Date,410671006,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_end_date,9,Date,227423000,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_end_date,10,Device,49062001,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_end_date,11,Use,419385000,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_end_datetime,13,Date,410672004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_end_datetime,14,Date,410671006,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_end_datetime,15,Date,227423000,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_end_datetime,16,Time,900000000000475002,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_end_datetime,17,Time,410669006,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_end_datetime,18,Time,410670007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_end_datetime,19,Device,49062001,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_exposure_end_datetime,20,Use,419385000,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_type_concept_id,7,Identifier,118522005,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_type_concept_id,8,Reflecting,225436004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_type_concept_id,9,Type of device,260846005,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_type_concept_id,10,Type - attribute,410657003,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_type_concept_id,11,Type,410656007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_type_concept_id,12,Device,49062001,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_type_concept_id,13,Accident due to exposure to weather conditions,242575009,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_type_concept_id,14,Source (property),734842000,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_type_concept_id,15,Source,260753009,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-unique_device_id,7,Eq,258726008,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-unique_device_id,8,Device used,373062004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-unique_device_id,9,Device used,371882005,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-unique_device_id,10,Device,49062001,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-unique_device_id,11,Person,125676002,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-quantity,8,Number,410680006,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-quantity,9,Accident due to exposure to weather conditions,242575009,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-provider_id,3,Table,86407004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-provider_id,4,Device,49062001,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-visit_occurrence_id,1,Table,86407004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-visit_occurrence_id,2,Device,49062001,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-visit_detail_id,3,Table,86407004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-visit_detail_id,4,Drug or medicament,410942007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-visit_detail_id,5,Accident due to exposure to weather conditions,242575009,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_source_value,4,Source (property),734842000,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_source_value,5,Source,260753009,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_source_value,6,Device,49062001,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_source_value,7,Original,19535007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_source_concept_id,1,Device,49062001,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_source_concept_id,2,Source (property),734842000,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,device_exposure-device_source_concept_id,3,Source,260753009,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_id,9,Identifier,118522005,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-person_id,14,Identifier,118522005,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-person_id,15,Person,125676002,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-person_id,16,Table,86407004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_event_id,23,Identifier,118522005,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_event_id,24,Event,272379006,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_event_id,25,Event,T051,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_event_id,26,Measurement,122869004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_event_id,27,Measurement technique,272391002,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_event_id,28,Procedure,71388002,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_event_id,29,Drug or medicament,410942007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_event_id,30,Accident due to exposure to weather conditions,242575009,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_event_field_concept_id,8,Reflecting,225436004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_event_field_concept_id,9,Event,272379006,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_event_field_concept_id,10,Event,T051,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_date,7,Date,410672004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_date,8,Date,410671006,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_date,9,Date,227423000,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_datetime,13,Date,410672004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_datetime,14,Date,410671006,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_datetime,15,Date,227423000,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_datetime,16,Time,900000000000475002,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_datetime,17,Time,410669006,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_datetime,18,Time,410670007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_type_concept_id,9,Reflecting,225436004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_type_concept_id,10,Type - attribute,410657003,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_type_concept_id,11,Type,410656007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_type_concept_id,12,Origin,246062003,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_class_concept_id,14,Reflecting,225436004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_class_concept_id,15,Report,229059009,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_class_concept_id,16,Type - attribute,410657003,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_class_concept_id,17,Type,410656007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_class_concept_id,18,Classification,278201002,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_class_concept_id,19,Classification,T185,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_title,4,Source (property),734842000,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_title,5,Source,260753009,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-encoding_concept_id,9,Reflecting,225436004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-encoding_concept_id,10,Type - attribute,410657003,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-encoding_concept_id,11,Type,410656007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-language_concept_id,9,Reflecting,225436004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-language_concept_id,10,Language,T171,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-language_concept_id,11,Language,61909002,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-provider_id,6,Table,86407004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-visit_occurrence_id,4,Occurrence,246454002,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-visit_occurrence_id,5,Table,86407004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-visit_detail_id,4,Table,86407004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_source_value,6,Source (property),734842000,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_source_value,7,Source,260753009,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_source_value,8,Associated with,47429007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,note-note_source_value,9,Origin,246062003,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,fact_relationship-domain_concept_id_1,1,Concept model domain,609431004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,fact_relationship-domain_concept_id_1,2,Table,86407004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,fact_relationship-fact_id_1,6,Identifier,118522005,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,fact_relationship-fact_id_1,7,Table,86407004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,fact_relationship-fact_id_1,8,Concept model domain,609431004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,fact_relationship-domain_concept_id_2,1,Concept model domain,609431004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,fact_relationship-domain_concept_id_2,2,Table,86407004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,fact_relationship-fact_id_2,6,Identifier,118522005,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,fact_relationship-fact_id_2,7,Table,86407004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,fact_relationship-fact_id_2,8,Concept model domain,609431004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,fact_relationship-relationship_concept_id,3,Relationship,263498003,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,payer_plan_period-payer_plan_period_id,12,Identifier,118522005,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,payer_plan_period-payer_plan_period_id,13,Combined,89780004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,payer_plan_period-payer_plan_period_id,14,Family,35359004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,payer_plan_period-payer_plan_period_id,15,Time,900000000000475002,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,payer_plan_period-payer_plan_period_id,16,Time,410669006,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,payer_plan_period-payer_plan_period_id,17,Time,410670007,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,payer_plan_period-person_id,11,Identifier,118522005,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,payer_plan_period-person_id,12,Person,125676002,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,payer_plan_period-person_id,13,Covered,255334000,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,payer_plan_period-person_id,14,Table,86407004,Bioportal
BioportalDescrizioneAttributo,SNOMEDCT,OMOP,payer_plan_period-payer_plan_period_start_date,8,Date,410672004,Bioportal
