entity_id,pretty_name,cui,type_ids,types,source_value,detected_name,acc,context_similarity,text
25,Vaccines,C0042210,['T129'],['Immunologic Factor'],vaccines,vaccine,0.41616748755259536,0.41616748755259536,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., a foreign key to the visit detail in the visit_detail table during which the drug exposure was initiated."
26,Large,C0549177,['T081'],['Quantitative Concept'],large,large,0.43970120743041285,0.43970120743041285,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., a foreign key to the visit detail in the visit_detail table during which the drug exposure was initiated."
27,Pharmacologic Substance,C1254351,['T121'],['Pharmacologic Substance'],molecule,molecule,0.4089378772135475,0.4089378772135475,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., a foreign key to the visit detail in the visit_detail table during which the drug exposure was initiated."
29,Biological treatment,C1531518,['T061'],['Therapeutic or Preventive Procedure'],biologic therapies,biologic~therapy,1.0,1.0,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., a foreign key to the visit detail in the visit_detail table during which the drug exposure was initiated."
32,Medical Devices,C0025080,['T074'],['Medical Device'],devices,device,0.332404572463507,0.332404572463507,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., a foreign key to the visit detail in the visit_detail table during which the drug exposure was initiated."
34,Apply,C4048755,['T169'],['Functional Concept'],applied,applied,0.3948379773625622,0.3948379773625622,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., a foreign key to the visit detail in the visit_detail table during which the drug exposure was initiated."
35,Locally,C1517927,['T082'],['Spatial Concept'],locally,locally,0.2515795214452737,0.2515795214452737,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., a foreign key to the visit detail in the visit_detail table during which the drug exposure was initiated."
37,Count,C0750480,['T081'],['Quantitative Concept'],count,count,0.2000335444692105,0.2000335444692105,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., a foreign key to the visit detail in the visit_detail table during which the drug exposure was initiated."
38,Pharmaceutical Preparations,C0013227,['T121'],['Pharmacologic Substance'],drugs,drug,0.3277005603336093,0.3277005603336093,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., a foreign key to the visit detail in the visit_detail table during which the drug exposure was initiated."
39,foreign,C1517294,['T080'],['Qualitative Concept'],foreign,foreign,0.27425509784294627,0.27425509784294627,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., a foreign key to the visit detail in the visit_detail table during which the drug exposure was initiated."
41,Clinic Visit,C0008952,['T058'],['Health Care Activity'],visit,visit,0.26949089532557885,0.26949089532557885,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., a foreign key to the visit detail in the visit_detail table during which the drug exposure was initiated."
42,Details,C1522508,['T080'],['Qualitative Concept'],detail,detail,0.23244885658831352,0.23244885658831352,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., a foreign key to the visit detail in the visit_detail table during which the drug exposure was initiated."
43,Clinic Visit,C0008952,['T058'],['Health Care Activity'],visit,visit,0.2836939331893963,0.2836939331893963,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., a foreign key to the visit detail in the visit_detail table during which the drug exposure was initiated."
44,Details,C1522508,['T080'],['Qualitative Concept'],detail,detail,0.23126853980685821,0.23126853980685821,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., a foreign key to the visit detail in the visit_detail table during which the drug exposure was initiated."
46,Pharmaceutical Preparations,C0013227,['T121'],['Pharmacologic Substance'],drug,drug,0.27010663380400257,0.27010663380400257,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., a foreign key to the visit detail in the visit_detail table during which the drug exposure was initiated."
47,Exposure to,C0332157,['T080'],['Qualitative Concept'],exposure,exposure,0.5661435657789285,0.5661435657789285,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., a foreign key to the visit detail in the visit_detail table during which the drug exposure was initiated."
0,Pharmaceutical Preparations,C0013227,['T121'],['Pharmacologic Substance'],drug,drug,0.3738788356259988,0.3738788356259988,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
1,chromosomal region,C1953345,['T026'],['Cell Component'],domain,domain,0.2218767702438858,0.2218767702438858,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
4,DRUG UTIL,C0013223,['T081'],['Quantitative Concept'],utilization,utilization,0.47773996279669284,0.47773996279669284,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
5,Pharmaceutical Preparations,C0013227,['T121'],['Pharmacologic Substance'],drug,drug,0.3818408675733036,0.3818408675733036,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
6,eat and drink by mouth,C0232478,['T038'],['Biologic Function'],ingested,ingested,0.31358003295521447,0.31358003295521447,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
8,Human body,C0242821,['T016'],['Human'],body,body,0.3238401800656787,0.3238401800656787,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
9,Pharmaceutical Preparations,C0013227,['T121'],['Pharmacologic Substance'],drug,drug,0.38694104940392704,0.38694104940392704,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
10,Biochemical Pathway,C1704259,['T044'],['Molecular Function'],biochemical,biochemical,0.46149866927801586,0.46149866927801586,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
11,substance,C0439861,['T167'],['Substance'],substance,substance,0.4487598842587163,0.4487598842587163,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
12,Drug Formulation Process,C0524527,['T062'],['Research Activity'],formulated,formulated,0.5489584516622964,0.5489584516622964,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
13,Treating,C1522326,['T169'],['Functional Concept'],way,way,0.3900975385226,0.3900975385226,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
14,Having administered,C1521801,['T169'],['Functional Concept'],administered,administered,0.384386792569677,0.384386792569677,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
15,Persons,C0027361,['T098'],['Population Group'],person,person,0.466470498068973,0.466470498068973,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
16,effort,C0015264,['T040'],['Organism Function'],exert,exert,0.32195823589072065,0.32195823589072065,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
19,C1254359,C1254359,['unk'],[''],physiological effect,physiological~effect,1.0,1.0,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
21,Pharmaceutical Preparations,C0013227,['T121'],['Pharmacologic Substance'],drugs,drug,0.5929299779821567,0.5929299779821567,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
23,Prescription procedure,C0033080,['T058'],['Health Care Activity'],prescription,prescription,0.4843820752012453,0.4843820752012453,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
24,Pharmaceutical Preparations,C0013227,['T121'],['Pharmacologic Substance'],medicines,medicine,0.519421576357654,0.519421576357654,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
25,Vaccines,C0042210,['T129'],['Immunologic Factor'],vaccines,vaccine,0.42110170604140806,0.42110170604140806,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
26,Large,C0549177,['T081'],['Quantitative Concept'],large,large,0.42630174050707415,0.42630174050707415,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
27,Pharmacologic Substance,C1254351,['T121'],['Pharmacologic Substance'],molecule,molecule,0.43087337619970173,0.43087337619970173,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
29,Biological treatment,C1531518,['T061'],['Therapeutic or Preventive Procedure'],biologic therapies,biologic~therapy,1.0,1.0,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
32,C0687659,C0687659,['unk'],[''],devices,device,0.2521202797962907,0.2521202797962907,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
34,Apply,C4048755,['T169'],['Functional Concept'],applied,applied,0.31924085109721084,0.31924085109721084,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
37,Bacterial Count Measurement,C0004618,['T059'],['Laboratory Procedure'],count,count,0.22061656796383453,0.22061656796383453,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
38,Pharmaceutical Preparations,C0013227,['T121'],['Pharmacologic Substance'],drugs,drug,0.4118803830604383,0.4118803830604383,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
39,Source,C0449416,['T033'],['Finding'],source,source,0.44270664375073276,0.44270664375073276,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
41,Pharmaceutical Preparations,C0013227,['T121'],['Pharmacologic Substance'],drug,drug,0.3409934959007348,0.3409934959007348,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
43,data source,C0011001,['T081'],['Quantitative Concept'],source,source,0.4372183565480522,0.4372183565480522,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
44,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.6278635126166945,0.6278635126166945,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
48,drug standard,C0920479,['T170'],['Intellectual Product'],standard drug,standard~drug,0.40259534606122266,0.40259534606122266,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
51,standardization,C0038136,['T062'],['Research Activity'],standardized,standardized,0.29023075020086225,0.29023075020086225,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
52,vocabularies,C0042926,['T170'],['Intellectual Product'],vocabularies,vocabulary,1.0,1.0,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
54,Risk Codes - Biological,C1548762,['T170'],['Intellectual Product'],code,code,0.21426298317130138,0.21426298317130138,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
56,Reference Object,C1706462,['T077'],['Conceptual Entity'],reference,reference,0.3386131274310181,0.3386131274310181,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., the source code for the drug as it appears in the source data. this code is mapped to a standard drug concept in the standardized vocabularies and the original code is, stored here for reference."
0,Pharmaceutical Preparations,C0013227,['T121'],['Pharmacologic Substance'],drug,drug,0.3738788356259988,0.3738788356259988,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., a foreign key to a drug concept that refers to the code used in the source."
1,chromosomal region,C1953345,['T026'],['Cell Component'],domain,domain,0.2218767702438858,0.2218767702438858,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., a foreign key to a drug concept that refers to the code used in the source."
4,DRUG UTIL,C0013223,['T081'],['Quantitative Concept'],utilization,utilization,0.47773996279669284,0.47773996279669284,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., a foreign key to a drug concept that refers to the code used in the source."
5,Pharmaceutical Preparations,C0013227,['T121'],['Pharmacologic Substance'],drug,drug,0.3818408675733036,0.3818408675733036,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., a foreign key to a drug concept that refers to the code used in the source."
6,eat and drink by mouth,C0232478,['T038'],['Biologic Function'],ingested,ingested,0.31358003295521447,0.31358003295521447,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., a foreign key to a drug concept that refers to the code used in the source."
8,Human body,C0242821,['T016'],['Human'],body,body,0.3238401800656787,0.3238401800656787,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., a foreign key to a drug concept that refers to the code used in the source."
9,Pharmaceutical Preparations,C0013227,['T121'],['Pharmacologic Substance'],drug,drug,0.38694104940392704,0.38694104940392704,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., a foreign key to a drug concept that refers to the code used in the source."
10,Biochemical Pathway,C1704259,['T044'],['Molecular Function'],biochemical,biochemical,0.46149866927801586,0.46149866927801586,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., a foreign key to a drug concept that refers to the code used in the source."
11,substance,C0439861,['T167'],['Substance'],substance,substance,0.4487598842587163,0.4487598842587163,"the 'drug' domain captures records about the utilization of a drug when ingested or otherwise introduced into the body. a drug is a biochemical substance formulated in such a way that when administered to a person it will exert a certain physiological effect. drugs include prescription and over-the-counter medicines, vaccines, and large-molecule biologic therapies. radiological devices ingested or applied locally do not count as drugs., a foreign key to a drug concept that refers to the code used in the source."
