entity_id,pretty_name,cui,type_ids,types,source_value,detected_name,acc,context_similarity,ontologies,text,names
14,Therapeutic,C0302350,['T169'],['Functional Concept'],therapeutic,therapeutic,0.45356728569870386,0.45356728569870386,[],"the device exposure domain captures information about a person's exposure to a foreign physical object or instrument that which is used for diagnostic or therapeutic purposes through a mechanism beyond chemical action., a foreign key to a device concept that refers to the code used in the source.",device_exposure_device_source_concept_id
16,Purpose,C1285529,['T169'],['Functional Concept'],purposes,purpose,0.2945005270408239,0.2945005270408239,[],"the device exposure domain captures information about a person's exposure to a foreign physical object or instrument that which is used for diagnostic or therapeutic purposes through a mechanism beyond chemical action., a foreign key to a device concept that refers to the code used in the source.",device_exposure_device_source_concept_id
17,Mechanism (attribute),C0441712,['T169'],['Functional Concept'],mechanism,mechanism,0.5003092354909391,0.5003092354909391,[],"the device exposure domain captures information about a person's exposure to a foreign physical object or instrument that which is used for diagnostic or therapeutic purposes through a mechanism beyond chemical action., a foreign key to a device concept that refers to the code used in the source.",device_exposure_device_source_concept_id
18,qualitative,C0205556,['T080'],['Qualitative Concept'],chemical,chemical,0.3983947654026666,0.3983947654026666,[],"the device exposure domain captures information about a person's exposure to a foreign physical object or instrument that which is used for diagnostic or therapeutic purposes through a mechanism beyond chemical action., a foreign key to a device concept that refers to the code used in the source.",device_exposure_device_source_concept_id
19,Action,C3266814,['T052'],['Activity'],action,action,0.5192151370198426,0.5192151370198426,[],"the device exposure domain captures information about a person's exposure to a foreign physical object or instrument that which is used for diagnostic or therapeutic purposes through a mechanism beyond chemical action., a foreign key to a device concept that refers to the code used in the source.",device_exposure_device_source_concept_id
22,Devices,C0699733,['T073'],['Manufactured Object'],device,device,0.4979148478578683,0.4979148478578683,[],"the device exposure domain captures information about a person's exposure to a foreign physical object or instrument that which is used for diagnostic or therapeutic purposes through a mechanism beyond chemical action., a foreign key to a device concept that refers to the code used in the source.",device_exposure_device_source_concept_id
24,code ethic,C1135938,['T170'],['Intellectual Product'],code,code,0.31067498635874674,0.31067498635874674,[],"the device exposure domain captures information about a person's exposure to a foreign physical object or instrument that which is used for diagnostic or therapeutic purposes through a mechanism beyond chemical action., a foreign key to a device concept that refers to the code used in the source.",device_exposure_device_source_concept_id
25,Source,C0449416,['T033'],['Finding'],source,source,0.353826305085369,0.353826305085369,[],"the device exposure domain captures information about a person's exposure to a foreign physical object or instrument that which is used for diagnostic or therapeutic purposes through a mechanism beyond chemical action., a foreign key to a device concept that refers to the code used in the source.",device_exposure_device_source_concept_id
0,Note (document),C1317574,['T170'],['Intellectual Product'],note,note,0.27707471620826624,0.27707471620826624,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a unique identifier for each note.",note_note_id
2,quantitative,C0392762,['T081'],['Quantitative Concept'],captures,capture,0.2313631066491498,0.2313631066491498,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a unique identifier for each note.",note_note_id
4,Information,C1533716,['T078'],['Idea or Concept'],information,information,0.6392759678725798,0.6392759678725798,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a unique identifier for each note.",note_note_id
5,Documented,C1301725,['T058'],['Health Care Activity'],recorded,recorded,0.42061610855624043,0.42061610855624043,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a unique identifier for each note.",note_note_id
6,Health Personnel,C0018724,['T097'],['Professional or Occupational Group'],provider,provider,0.6274252584831388,0.6274252584831388,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a unique identifier for each note.",note_note_id
7,Patients,C0030705,['T101'],['Patient or Disabled Group'],patient,patient,0.5478688225155117,0.5478688225155117,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a unique identifier for each note.",note_note_id
8,Free (available (qualifier)),C1996904,['T080'],['Qualitative Concept'],free,free,0.32771539817839107,0.32771539817839107,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a unique identifier for each note.",note_note_id
9,Text,C1527021,['T170'],['Intellectual Product'],text,text,0.4170820838903143,0.4170820838903143,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a unique identifier for each note.",note_note_id
10,Note (document),C1317574,['T170'],['Intellectual Product'],notes,note,0.3029974980934939,0.3029974980934939,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a unique identifier for each note.",note_note_id
11,GIVEN,C1442162,['T077'],['Conceptual Entity'],given,given,0.2578450717441766,0.2578450717441766,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a unique identifier for each note.",note_note_id
12,Date in time,C0011008,['T079'],['Temporal Concept'],date,date,0.31287244585181245,0.31287244585181245,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a unique identifier for each note.",note_note_id
14,Identifier,C0600091,['T170'],['Intellectual Product'],identifier,identifier,0.20146827596791722,0.20146827596791722,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a unique identifier for each note.",note_note_id
15,Note (document),C1317574,['T170'],['Intellectual Product'],note,note,0.24237571998240504,0.24237571998240504,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a unique identifier for each note.",note_note_id
0,Note (document),C1317574,['T170'],['Intellectual Product'],note,note,0.28094332182213233,0.28094332182213233,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the person about whom the note was recorded. the demographic details of that person are stored in the person table.",note_person_id
2,quantitative,C0392762,['T081'],['Quantitative Concept'],captures,capture,0.22900952128739693,0.22900952128739693,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the person about whom the note was recorded. the demographic details of that person are stored in the person table.",note_person_id
4,Information,C1533716,['T078'],['Idea or Concept'],information,information,0.6409577056467237,0.6409577056467237,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the person about whom the note was recorded. the demographic details of that person are stored in the person table.",note_person_id
5,Documented,C1301725,['T058'],['Health Care Activity'],recorded,recorded,0.4250414497601916,0.4250414497601916,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the person about whom the note was recorded. the demographic details of that person are stored in the person table.",note_person_id
6,Physicians,C0031831,['T097'],['Professional or Occupational Group'],provider,provider,0.6066018074728929,0.6066018074728929,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the person about whom the note was recorded. the demographic details of that person are stored in the person table.",note_person_id
7,Patients,C0030705,['T101'],['Patient or Disabled Group'],patient,patient,0.5556440738540815,0.5556440738540815,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the person about whom the note was recorded. the demographic details of that person are stored in the person table.",note_person_id
8,Free (available (qualifier)),C1996904,['T080'],['Qualitative Concept'],free,free,0.33726657542795996,0.33726657542795996,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the person about whom the note was recorded. the demographic details of that person are stored in the person table.",note_person_id
9,Text,C1527021,['T170'],['Intellectual Product'],text,text,0.4098416915938964,0.4098416915938964,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the person about whom the note was recorded. the demographic details of that person are stored in the person table.",note_person_id
10,Note (document),C1317574,['T170'],['Intellectual Product'],notes,note,0.24135899991578333,0.24135899991578333,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the person about whom the note was recorded. the demographic details of that person are stored in the person table.",note_person_id
11,GIVEN,C1442162,['T077'],['Conceptual Entity'],given,given,0.21151136065209383,0.21151136065209383,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the person about whom the note was recorded. the demographic details of that person are stored in the person table.",note_person_id
12,Date in time,C0011008,['T079'],['Temporal Concept'],date,date,0.267686712989674,0.267686712989674,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the person about whom the note was recorded. the demographic details of that person are stored in the person table.",note_person_id
13,foreign,C1517294,['T080'],['Qualitative Concept'],foreign,foreign,0.294167343341557,0.294167343341557,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the person about whom the note was recorded. the demographic details of that person are stored in the person table.",note_person_id
15,Identifier,C0600091,['T170'],['Intellectual Product'],identifier,identifier,0.2004824934410218,0.2004824934410218,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the person about whom the note was recorded. the demographic details of that person are stored in the person table.",note_person_id
16,Persons,C0027361,['T098'],['Population Group'],person,person,0.3229270222292366,0.3229270222292366,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the person about whom the note was recorded. the demographic details of that person are stored in the person table.",note_person_id
18,Documented,C1301725,['T058'],['Health Care Activity'],recorded,recorded,0.26811797549335886,0.26811797549335886,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the person about whom the note was recorded. the demographic details of that person are stored in the person table.",note_person_id
20,C1698647,C1698647,['unk'],[''],demographic details,demographic~detail,1.0,1.0,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the person about whom the note was recorded. the demographic details of that person are stored in the person table.",note_person_id
22,Persons,C0027361,['T098'],['Population Group'],person,person,0.35753345751531856,0.35753345751531856,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the person about whom the note was recorded. the demographic details of that person are stored in the person table.",note_person_id
24,Persons,C0027361,['T098'],['Population Group'],person,person,0.3484108228332879,0.3484108228332879,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the person about whom the note was recorded. the demographic details of that person are stored in the person table.",note_person_id
0,Note (document),C1317574,['T170'],['Intellectual Product'],note,note,0.28094332182213233,0.28094332182213233,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the event (e.g. measurement, procedure, visit, drug exposure, etc) record during which the note was recorded.",note_note_event_id
2,quantitative,C0392762,['T081'],['Quantitative Concept'],captures,capture,0.22900952128739693,0.22900952128739693,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the event (e.g. measurement, procedure, visit, drug exposure, etc) record during which the note was recorded.",note_note_event_id
4,Information,C1533716,['T078'],['Idea or Concept'],information,information,0.6377745613918852,0.6377745613918852,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the event (e.g. measurement, procedure, visit, drug exposure, etc) record during which the note was recorded.",note_note_event_id
5,Documented,C1301725,['T058'],['Health Care Activity'],recorded,recorded,0.42332962400611923,0.42332962400611923,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the event (e.g. measurement, procedure, visit, drug exposure, etc) record during which the note was recorded.",note_note_event_id
6,Physicians,C0031831,['T097'],['Professional or Occupational Group'],provider,provider,0.6142247223179478,0.6142247223179478,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the event (e.g. measurement, procedure, visit, drug exposure, etc) record during which the note was recorded.",note_note_event_id
7,Patients,C0030705,['T101'],['Patient or Disabled Group'],patient,patient,0.5542857853355245,0.5542857853355245,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the event (e.g. measurement, procedure, visit, drug exposure, etc) record during which the note was recorded.",note_note_event_id
8,Free (available (qualifier)),C1996904,['T080'],['Qualitative Concept'],free,free,0.2857006208737302,0.2857006208737302,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the event (e.g. measurement, procedure, visit, drug exposure, etc) record during which the note was recorded.",note_note_event_id
9,Text,C1527021,['T170'],['Intellectual Product'],text,text,0.40587351190209786,0.40587351190209786,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the event (e.g. measurement, procedure, visit, drug exposure, etc) record during which the note was recorded.",note_note_event_id
10,Note (document),C1317574,['T170'],['Intellectual Product'],notes,note,0.23701661008886546,0.23701661008886546,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the event (e.g. measurement, procedure, visit, drug exposure, etc) record during which the note was recorded.",note_note_event_id
11,GIVEN,C1442162,['T077'],['Conceptual Entity'],given,given,0.2305141510686692,0.2305141510686692,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the event (e.g. measurement, procedure, visit, drug exposure, etc) record during which the note was recorded.",note_note_event_id
12,Date in time,C0011008,['T079'],['Temporal Concept'],date,date,0.31086986640648806,0.31086986640648806,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the event (e.g. measurement, procedure, visit, drug exposure, etc) record during which the note was recorded.",note_note_event_id
13,foreign,C1517294,['T080'],['Qualitative Concept'],foreign,foreign,0.20924102102725933,0.20924102102725933,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the event (e.g. measurement, procedure, visit, drug exposure, etc) record during which the note was recorded.",note_note_event_id
15,Identifier,C0600091,['T170'],['Intellectual Product'],identifier,identifier,0.2102436001664562,0.2102436001664562,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the event (e.g. measurement, procedure, visit, drug exposure, etc) record during which the note was recorded.",note_note_event_id
16,Event,C0441471,['T051'],['Event'],event,event,0.37536343467972716,0.37536343467972716,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the event (e.g. measurement, procedure, visit, drug exposure, etc) record during which the note was recorded.",note_note_event_id
18,Measurement,C0242485,['T169'],['Functional Concept'],"measurement, procedure",measurement~procedure,1.0,1.0,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the event (e.g. measurement, procedure, visit, drug exposure, etc) record during which the note was recorded.",note_note_event_id
20,Patient Visit,C1512346,['T058'],['Health Care Activity'],visit,visit,0.32983539533945416,0.32983539533945416,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the event (e.g. measurement, procedure, visit, drug exposure, etc) record during which the note was recorded.",note_note_event_id
21,Pharmacologic Substance,C1254351,['T121'],['Pharmacologic Substance'],drug,drug,0.33941196701336274,0.33941196701336274,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the event (e.g. measurement, procedure, visit, drug exposure, etc) record during which the note was recorded.",note_note_event_id
22,Exposure to,C0332157,['T080'],['Qualitative Concept'],exposure,exposure,0.6663054375003485,0.6663054375003485,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the event (e.g. measurement, procedure, visit, drug exposure, etc) record during which the note was recorded.",note_note_event_id
24,Records,C0034869,['T170'],['Intellectual Product'],record,record,0.27844492754892536,0.27844492754892536,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the event (e.g. measurement, procedure, visit, drug exposure, etc) record during which the note was recorded.",note_note_event_id
25,Note (document),C1317574,['T170'],['Intellectual Product'],note,note,0.3612842354502023,0.3612842354502023,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the event (e.g. measurement, procedure, visit, drug exposure, etc) record during which the note was recorded.",note_note_event_id
26,Documented,C1301725,['T058'],['Health Care Activity'],recorded,recorded,0.4789997764297764,0.4789997764297764,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key identifier to the event (e.g. measurement, procedure, visit, drug exposure, etc) record during which the note was recorded.",note_note_event_id
0,Note (document),C1317574,['T170'],['Intellectual Product'],note,note,0.27794167618106225,0.27794167618106225,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the field to which the note_event_id is referring.",note_note_event_field_concept_id
2,quantitative,C0392762,['T081'],['Quantitative Concept'],captures,capture,0.2278087939873839,0.2278087939873839,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the field to which the note_event_id is referring.",note_note_event_field_concept_id
4,Information,C1533716,['T078'],['Idea or Concept'],information,information,0.6380127089550516,0.6380127089550516,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the field to which the note_event_id is referring.",note_note_event_field_concept_id
5,Documented,C1301725,['T058'],['Health Care Activity'],recorded,recorded,0.4224323925711058,0.4224323925711058,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the field to which the note_event_id is referring.",note_note_event_field_concept_id
6,Physicians,C0031831,['T097'],['Professional or Occupational Group'],provider,provider,0.5919829993423844,0.5919829993423844,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the field to which the note_event_id is referring.",note_note_event_field_concept_id
7,Patients,C0030705,['T101'],['Patient or Disabled Group'],patient,patient,0.5360203378985215,0.5360203378985215,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the field to which the note_event_id is referring.",note_note_event_field_concept_id
8,Free (available (qualifier)),C1996904,['T080'],['Qualitative Concept'],free,free,0.30004657345795277,0.30004657345795277,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the field to which the note_event_id is referring.",note_note_event_field_concept_id
9,Text,C1527021,['T170'],['Intellectual Product'],text,text,0.42107758130126516,0.42107758130126516,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the field to which the note_event_id is referring.",note_note_event_field_concept_id
10,Note (document),C1317574,['T170'],['Intellectual Product'],notes,note,0.23045632243688316,0.23045632243688316,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the field to which the note_event_id is referring.",note_note_event_field_concept_id
12,Date in time,C0011008,['T079'],['Temporal Concept'],date,date,0.2488607615226291,0.2488607615226291,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the field to which the note_event_id is referring.",note_note_event_field_concept_id
13,foreign,C1517294,['T080'],['Qualitative Concept'],foreign,foreign,0.23469317648243027,0.23469317648243027,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the field to which the note_event_id is referring.",note_note_event_field_concept_id
17,vocabularies,C0042926,['T170'],['Intellectual Product'],vocabularies,vocabulary,1.0,1.0,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the field to which the note_event_id is referring.",note_note_event_field_concept_id
18,Field,C1521738,['T077'],['Conceptual Entity'],field,field,0.21536409685187774,0.21536409685187774,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the field to which the note_event_id is referring.",note_note_event_field_concept_id
0,Note (document),C1317574,['T170'],['Intellectual Product'],note,note,0.2719792866636736,0.2719792866636736,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., the date the note was recorded.",note_note_date
2,quantitative,C0392762,['T081'],['Quantitative Concept'],captures,capture,0.22777782315208006,0.22777782315208006,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., the date the note was recorded.",note_note_date
4,Information,C1533716,['T078'],['Idea or Concept'],information,information,0.6298074650536156,0.6298074650536156,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., the date the note was recorded.",note_note_date
5,Documented,C1301725,['T058'],['Health Care Activity'],recorded,recorded,0.39334118540169316,0.39334118540169316,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., the date the note was recorded.",note_note_date
6,Health Personnel,C0018724,['T097'],['Professional or Occupational Group'],provider,provider,0.5438932848670623,0.5438932848670623,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., the date the note was recorded.",note_note_date
7,Patients,C0030705,['T101'],['Patient or Disabled Group'],patient,patient,0.4700353772855394,0.4700353772855394,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., the date the note was recorded.",note_note_date
8,Free (available (qualifier)),C1996904,['T080'],['Qualitative Concept'],free,free,0.31308054452134154,0.31308054452134154,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., the date the note was recorded.",note_note_date
9,Text,C1527021,['T170'],['Intellectual Product'],text,text,0.39682587062303953,0.39682587062303953,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., the date the note was recorded.",note_note_date
10,Note (document),C1317574,['T170'],['Intellectual Product'],notes,note,0.2528032114034305,0.2528032114034305,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., the date the note was recorded.",note_note_date
11,GIVEN,C1442162,['T077'],['Conceptual Entity'],given,given,0.20733542271027872,0.20733542271027872,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., the date the note was recorded.",note_note_date
12,Date in time,C0011008,['T079'],['Temporal Concept'],date,date,0.3100665355724777,0.3100665355724777,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., the date the note was recorded.",note_note_date
13,Date in time,C0011008,['T079'],['Temporal Concept'],date,date,0.25960454764159363,0.25960454764159363,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., the date the note was recorded.",note_note_date
0,Note (document),C1317574,['T170'],['Intellectual Product'],note,note,0.2737766487968582,0.2737766487968582,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., the date and time the note was recorded.",note_note_datetime
2,quantitative,C0392762,['T081'],['Quantitative Concept'],captures,capture,0.22978583662111018,0.22978583662111018,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., the date and time the note was recorded.",note_note_datetime
4,Information,C1533716,['T078'],['Idea or Concept'],information,information,0.6343635289484293,0.6343635289484293,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., the date and time the note was recorded.",note_note_datetime
5,Documented,C1301725,['T058'],['Health Care Activity'],recorded,recorded,0.39655972109924453,0.39655972109924453,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., the date and time the note was recorded.",note_note_datetime
6,Health Personnel,C0018724,['T097'],['Professional or Occupational Group'],provider,provider,0.5765226692398874,0.5765226692398874,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., the date and time the note was recorded.",note_note_datetime
7,Patients,C0030705,['T101'],['Patient or Disabled Group'],patient,patient,0.483056866283361,0.483056866283361,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., the date and time the note was recorded.",note_note_datetime
8,Free (available (qualifier)),C1996904,['T080'],['Qualitative Concept'],free,free,0.33493637732881765,0.33493637732881765,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., the date and time the note was recorded.",note_note_datetime
9,Text,C1527021,['T170'],['Intellectual Product'],text,text,0.40642624633122226,0.40642624633122226,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., the date and time the note was recorded.",note_note_datetime
10,Note (document),C1317574,['T170'],['Intellectual Product'],notes,note,0.26828554817966976,0.26828554817966976,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., the date and time the note was recorded.",note_note_datetime
11,GIVEN,C1442162,['T077'],['Conceptual Entity'],given,given,0.2422249710867834,0.2422249710867834,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., the date and time the note was recorded.",note_note_datetime
12,Date in time,C0011008,['T079'],['Temporal Concept'],date,date,0.333896059841792,0.333896059841792,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., the date and time the note was recorded.",note_note_datetime
13,Value type - Date,C1548309,['T078'],['Idea or Concept'],date,date,0.31737676623132405,0.31737676623132405,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., the date and time the note was recorded.",note_note_datetime
14,Time,C0040223,['T079'],['Temporal Concept'],time,time,0.30419482009207394,0.30419482009207394,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., the date and time the note was recorded.",note_note_datetime
15,Note (document),C1317574,['T170'],['Intellectual Product'],note,note,0.23388273853670158,0.23388273853670158,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., the date and time the note was recorded.",note_note_datetime
0,Note (document),C1317574,['T170'],['Intellectual Product'],note,note,0.27794167618106225,0.27794167618106225,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the type, origin or provenance of the note. these belong to the 'note type' vocabulary",note_note_type_concept_id
2,quantitative,C0392762,['T081'],['Quantitative Concept'],captures,capture,0.2278087939873839,0.2278087939873839,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the type, origin or provenance of the note. these belong to the 'note type' vocabulary",note_note_type_concept_id
4,Information,C1533716,['T078'],['Idea or Concept'],information,information,0.6380127089550516,0.6380127089550516,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the type, origin or provenance of the note. these belong to the 'note type' vocabulary",note_note_type_concept_id
5,Documented,C1301725,['T058'],['Health Care Activity'],recorded,recorded,0.4224323925711058,0.4224323925711058,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the type, origin or provenance of the note. these belong to the 'note type' vocabulary",note_note_type_concept_id
6,Physicians,C0031831,['T097'],['Professional or Occupational Group'],provider,provider,0.5923872207603754,0.5923872207603754,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the type, origin or provenance of the note. these belong to the 'note type' vocabulary",note_note_type_concept_id
7,Patients,C0030705,['T101'],['Patient or Disabled Group'],patient,patient,0.5483651432359316,0.5483651432359316,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the type, origin or provenance of the note. these belong to the 'note type' vocabulary",note_note_type_concept_id
8,Free (available (qualifier)),C1996904,['T080'],['Qualitative Concept'],free,free,0.2997038012065713,0.2997038012065713,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the type, origin or provenance of the note. these belong to the 'note type' vocabulary",note_note_type_concept_id
9,Text,C1527021,['T170'],['Intellectual Product'],text,text,0.4211511340328008,0.4211511340328008,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the type, origin or provenance of the note. these belong to the 'note type' vocabulary",note_note_type_concept_id
10,Note (document),C1317574,['T170'],['Intellectual Product'],notes,note,0.233867519727648,0.233867519727648,[],"the note table captures unstructured information that was recorded by a provider about a patient in free text notes on a given date., a foreign key to the predefined concept in the standardized vocabularies reflecting the type, origin or provenance of the note. these belong to the 'note type' vocabulary",note_note_type_concept_id
